,time,heart_rate,rr_interval,current_state
0,0.0,109,550,0
1,0.9926872253417969,110,564,0
2,2.0240044593811035,108,642,0
3,3.0130674839019775,101,744,0
4,4.002211093902588,94,709,0
5,4.991659641265869,92,692,0
6,6.025406122207642,91,742,0
7,7.01437783241272,90,786,0
8,8.004894256591797,87,780,0
9,8.993094682693481,86,727,0
10,10.027316808700562,86,605,0
11,11.017261743545532,90,597,0
12,12.006086111068726,93,627,0
13,12.995803833007812,94,645,0
14,13.985663652420044,95,599,0
15,15.02264142036438,96,629,0
16,16.009042501449585,96,683,0
17,16.998006582260132,95,644,0
18,18.033046007156372,95,652,0
19,19.02177858352661,95,664,0
20,20.011715173721313,94,664,0
21,21.001181840896606,94,625,0
22,21.989991426467896,95,668,0
23,22.979719638824463,95,792,0
24,24.013587474822998,91,805,0
25,25.003413438796997,88,668,0
26,25.99241042137146,89,603,0
27,26.98186206817627,93,596,0
28,27.971218585968018,94,615,0
29,29.00594449043274,95,623,0
30,29.994950532913208,95,740,0
31,30.98423194885254,87,832,0
32,31.973824977874756,86,644,0
33,33.05341649055481,88,653,0
34,33.997743368148804,89,657,0
35,34.987340450286865,89,641,0
36,35.97703671455383,90,707,0
37,36.96701407432556,89,810,0
38,38.00057363510132,86,709,0
39,38.990925312042236,86,703,0
40,39.97939419746399,87,707,0
41,40.968868255615234,87,646,0
42,42.00338387489319,88,680,0
43,42.993712425231934,89,693,0
44,43.98250961303711,89,655,0
45,44.97148513793945,90,703,0
46,45.96080732345581,89,726,0
47,47.040634632110596,89,626,0
48,47.98600769042969,91,644,0
49,48.974773645401,91,700,0
50,49.9639937877655,91,671,0
51,50.99904775619507,91,728,0
52,51.99172592163086,89,755,0
53,52.97768974304199,88,696,0
54,53.96723484992981,88,711,0
55,54.957704305648804,88,640,0
56,55.99066138267517,90,662,0
57,56.9805052280426,90,668,0
58,57.97041130065918,91,630,0
59,58.96002411842346,91,686,0
60,59.99393558502197,91,686,0
61,60.98371124267578,91,644,0
62,61.97422456741333,93,664,0
63,62.962435722351074,93,618,0
64,63.9520697593689,94,656,0
65,64.98659133911133,94,680,0
66,65.98025465011597,94,635,0
67,66.96594643592834,95,647,0
68,68.00056743621826,95,629,0
69,68.9908275604248,96,602,0
70,69.97938108444214,98,619,0
71,70.96979570388794,98,602,0
72,71.95855069160461,101,570,0
73,72.94850564002991,102,583,0
74,73.98291087150574,102,672,0
75,74.97182989120483,100,693,0
76,75.96186375617981,96,685,0
77,76.95212292671204,95,608,0
78,77.98592591285706,97,607,0
79,78.97610807418823,98,643,0
80,79.96513390541077,97,669,0
81,80.9544906616211,96,641,0
82,81.94530987739563,96,631,0
83,83.02390933036804,96,668,0
84,83.9691390991211,95,672,0
85,84.9587607383728,94,670,0
86,85.9478862285614,93,696,0
87,86.98276853561401,91,805,0
88,87.9723002910614,89,809,0
89,88.96412944793701,86,765,0
90,89.95141768455505,85,805,0
91,90.94092679023743,83,767,0
