,time,heart_rate,rr_interval,current_state
0,0.0,100,724,0
1,0.9904754161834717,97,710,0
2,1.9809470176696777,94,687,0
3,2.9731051921844482,93,675,0
4,3.961169719696045,93,631,0
5,4.996742010116577,94,618,0
6,5.987792491912842,96,601,0
7,6.9763100147247314,100,578,0
8,7.966306209564209,101,582,0
9,9.001224756240845,102,613,0
10,9.991707563400269,101,691,0
11,10.981995344161987,97,692,0
12,11.972075462341309,95,672,0
13,12.962066650390625,94,634,0
14,13.997464179992676,95,642,0
15,14.987789154052734,95,670,0
16,15.977733850479126,93,685,0
17,16.970609664916992,93,606,0
18,18.00376319885254,95,621,0
19,18.993451595306396,96,632,0
20,19.984161615371704,96,627,0
21,20.97338032722473,97,599,0
22,21.963619232177734,100,575,0
23,22.998407125473022,102,576,0
24,23.98887538909912,103,609,0
25,24.979039907455444,101,648,0
26,25.971874713897705,100,599,0
27,27.00478196144104,101,592,0
28,27.994929790496826,101,640,0
29,28.985187530517578,100,640,0
30,29.975715160369873,98,646,0
31,30.96462655067444,98,599,0
32,31.999398231506348,99,615,0
33,32.990543842315674,99,619,0
34,33.98053789138794,100,609,0
35,34.971219062805176,101,573,0
36,36.00519585609436,103,564,0
37,36.99549913406372,105,575,0
38,37.985262632369995,104,675,0
39,38.97637724876404,102,703,0
40,39.968066692352295,97,711,0
41,41.00169372558594,94,683,0
42,42.03641724586487,95,604,0
43,43.02495527267456,96,600,0
44,44.01376748085022,98,618,0
45,45.003199338912964,98,655,0
46,45.992501735687256,97,667,0
47,46.98273777961731,95,660,0
48,47.97048377990723,95,594,0
49,48.963446378707886,97,598,0
50,49.995479345321655,100,580,0
51,50.98415517807007,101,598,0
52,51.97323799133301,102,606,0
53,52.96273994445801,101,609,0
54,53.99936127662659,101,598,0
55,54.98649287223816,102,593,0
56,55.97548151016235,102,636,0
57,57.054736614227295,100,700,0
58,57.95401573181152,94,776,0
59,58.98837423324585,90,743,0
60,60.022855043411255,89,699,0
61,60.96724033355713,88,687,0
62,61.95746564865112,89,621,0
63,62.99182438850403,91,616,0
64,63.98078894615173,94,608,0
65,64.97013068199158,96,620,0
66,65.95969343185425,97,589,0
67,66.94883155822754,100,576,0
68,67.98311042785645,101,610,0
69,68.97280359268188,100,657,0
70,69.96227097511292,97,681,0
71,70.95198583602905,96,634,0
72,71.9865357875824,97,600,0
73,72.97606682777405,99,584,0
74,73.96557021141052,100,616,0
75,74.95508098602295,100,616,0
76,75.94518947601318,100,621,0
77,76.97903943061829,100,592,0
78,77.96959590911865,101,568,0
79,78.95864939689636,104,561,0
80,79.94744849205017,105,595,0
81,80.98261046409607,104,656,0
82,81.9727795124054,100,650,0
83,82.96219158172607,99,625,0
84,83.95120310783386,99,605,0
85,84.94043278694153,100,619,0
86,85.9749608039856,99,640,0
87,86.96476340293884,98,641,0
88,87.95480871200562,98,593,0
89,88.94433259963989,100,585,0
90,89.97875356674194,101,591,0
91,90.9679901599884,102,584,0
92,92.00264310836792,104,565,0
93,92.99381256103516,106,565,0
94,93.93685507774353,107,570,0
95,94.97171878814697,107,558,0
96,95.96159672737122,108,551,0
97,96.95134902000427,109,543,0
98,97.94106435775757,111,538,0
99,98.97575783729553,111,561,0
100,99.9665412902832,110,648,0
101,100.95553541183472,108,694,0
102,101.94500470161438,99,724,0
103,102.93434381484985,96,733,0
104,103.96939468383789,92,729,0
105,104.95899868011475,91,674,0
106,105.94864153862,91,653,0
107,107.02818465232849,93,634,0
108,107.9733726978302,93,603,0
109,108.96258616447449,96,592,0
110,109.95199871063232,97,608,0
111,110.94203639030457,99,768,0
112,111.93247580528259,100,847,0
113,112.96683549880981,99,810,0
114,113.95648097991943,98,762,0
115,114.94642210006714,97,688,0
116,115.93568229675293,95,658,0
117,116.97090888023376,95,637,0
118,117.96052384376526,95,614,0
119,118.95034766197205,97,599,0
120,119.94004440307617,99,594,0
121,120.92991709709167,100,575,0
122,121.96460676193237,102,582,0
123,122.9547131061554,103,667,0
124,123.9442834854126,101,771,0
125,124.93357682228088,93,788,0
126,125.96900844573975,91,729,0
127,126.9588532447815,89,707,0
128,127.9516372680664,89,680,0
129,128.93812155723572,89,668,0
130,129.9287657737732,90,660,0
131,130.96300530433655,91,643,0
132,131.95241451263428,92,647,0
133,132.94262552261353,93,636,0
134,133.9320695400238,94,617,0
135,134.96857714653015,96,611,0
136,135.95650005340576,97,617,0
137,136.94675540924072,98,588,0
138,137.93636465072632,100,590,0
139,138.92684841156006,101,603,0
140,139.96143651008606,101,625,0
141,140.95092129707336,100,636,0
142,141.9865210056305,101,593,0
143,142.97588324546814,102,578,0
144,143.96629285812378,103,585,0
